# BATCH 3: A-HG/2014-Cloud-9
# Images to recover: 118
# Format: HTML_FILE|IMG_SRC|LOCAL_PATH|SOURCE_URL|SECTION

2014cloud9.htm|2014-Cloud-9/Sept-27/IMG_0048.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/Sept-27/IMG_0048.jpg|http://skydogsports.com/A-HG/2014-Cloud-9/Sept-27/IMG_0048.jpg|A-HG
2014cloud9.htm|2014-Cloud-9/Sept-27/IMG_0072.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/Sept-27/IMG_0072.jpg|http://skydogsports.com/A-HG/2014-Cloud-9/Sept-27/IMG_0072.jpg|A-HG
2014cloud9.htm|2014-Cloud-9/Sept-27/Snapshot-1-(05-10-2014-8-51-PM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/Sept-27/Snapshot-1-(05-10-2014-8-51-PM).jpg|http://skydogsports.com/A-HG/2014-Cloud-9/Sept-27/Snapshot-1-(05-10-2014-8-51-PM).jpg|A-HG
2014cloud9.htm|2014-Cloud-9/Sept-27/Snapshot-3-(05-10-2014-8-52-PM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/Sept-27/Snapshot-3-(05-10-2014-8-52-PM).jpg|http://skydogsports.com/A-HG/2014-Cloud-9/Sept-27/Snapshot-3-(05-10-2014-8-52-PM).jpg|A-HG
2014cloud9.htm|2014-Cloud-9/Sept-27/Snapshot-2-(05-10-2014-8-51-PM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/Sept-27/Snapshot-2-(05-10-2014-8-51-PM).jpg|http://skydogsports.com/A-HG/2014-Cloud-9/Sept-27/Snapshot-2-(05-10-2014-8-51-PM).jpg|A-HG
2014cloud9.htm|2014-Cloud-9/Sept-27/Snapshot-2-(28-09-2014-1-00-PM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/Sept-27/Snapshot-2-(28-09-2014-1-00-PM).jpg|http://skydogsports.com/A-HG/2014-Cloud-9/Sept-27/Snapshot-2-(28-09-2014-1-00-PM).jpg|A-HG
2014cloud9.htm|2014-Cloud-9/Sept-27/Snapshot-3-(05-10-2014-10-19-AM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/Sept-27/Snapshot-3-(05-10-2014-10-19-AM).jpg|http://skydogsports.com/A-HG/2014-Cloud-9/Sept-27/Snapshot-3-(05-10-2014-10-19-AM).jpg|A-HG
2014cloud9.htm|2014-Cloud-9/Sept-27/Snapshot-4-(05-10-2014-8-53-PM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/Sept-27/Snapshot-4-(05-10-2014-8-53-PM).jpg|http://skydogsports.com/A-HG/2014-Cloud-9/Sept-27/Snapshot-4-(05-10-2014-8-53-PM).jpg|A-HG
2014cloud9.htm|2014-Cloud-9/Sept-27/Snapshot-5-(05-10-2014-8-54-PM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/Sept-27/Snapshot-5-(05-10-2014-8-54-PM).jpg|http://skydogsports.com/A-HG/2014-Cloud-9/Sept-27/Snapshot-5-(05-10-2014-8-54-PM).jpg|A-HG
2014cloud9.htm|2014-Cloud-9/Sept-27/Snapshot-4-(05-10-2014-10-19-AM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/Sept-27/Snapshot-4-(05-10-2014-10-19-AM).jpg|http://skydogsports.com/A-HG/2014-Cloud-9/Sept-27/Snapshot-4-(05-10-2014-10-19-AM).jpg|A-HG
2014cloud9.htm|2014-Cloud-9/Sept-27/Snapshot-6-(05-10-2014-8-55-PM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/Sept-27/Snapshot-6-(05-10-2014-8-55-PM).jpg|http://skydogsports.com/A-HG/2014-Cloud-9/Sept-27/Snapshot-6-(05-10-2014-8-55-PM).jpg|A-HG
2014cloud9.htm|2014-Cloud-9/Sept-27/IMG_0046.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/Sept-27/IMG_0046.jpg|http://skydogsports.com/A-HG/2014-Cloud-9/Sept-27/IMG_0046.jpg|A-HG
2014cloud9.htm|2014-Cloud-9/Sept-27/Snapshot-7-(05-10-2014-10-54-AM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/Sept-27/Snapshot-7-(05-10-2014-10-54-AM).jpg|http://skydogsports.com/A-HG/2014-Cloud-9/Sept-27/Snapshot-7-(05-10-2014-10-54-AM).jpg|A-HG
2014cloud9.htm|2014-Cloud-9/Sept-27/IMG_0103.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/Sept-27/IMG_0103.jpg|http://skydogsports.com/A-HG/2014-Cloud-9/Sept-27/IMG_0103.jpg|A-HG
2014cloud9.htm|2014-Cloud-9/Sept-27/IMG_0085.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/Sept-27/IMG_0085.jpg|http://skydogsports.com/A-HG/2014-Cloud-9/Sept-27/IMG_0085.jpg|A-HG
2014cloud9.htm|2014-Cloud-9/Sept-03/IMG_1781.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/Sept-03/IMG_1781.jpg|http://skydogsports.com/A-HG/2014-Cloud-9/Sept-03/IMG_1781.jpg|A-HG
2014cloud9.htm|2014-Cloud-9/Sept-03/IMG_1783.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/Sept-03/IMG_1783.jpg|http://skydogsports.com/A-HG/2014-Cloud-9/Sept-03/IMG_1783.jpg|A-HG
2014cloud9.htm|2014-Cloud-9/Aug-03/IMG_8443.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/Aug-03/IMG_8443.jpg|http://skydogsports.com/A-HG/2014-Cloud-9/Aug-03/IMG_8443.jpg|A-HG
2014cloud9.htm|2014-Cloud-9/Aug-03/IMG_8435.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/Aug-03/IMG_8435.jpg|http://skydogsports.com/A-HG/2014-Cloud-9/Aug-03/IMG_8435.jpg|A-HG
2014cloud9.htm|2014-Cloud-9/July-18/IMG_8302.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/July-18/IMG_8302.jpg|http://skydogsports.com/A-HG/2014-Cloud-9/July-18/IMG_8302.jpg|A-HG
2014cloud9.htm|2014-Cloud-9/July-18/IMG_8301.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/July-18/IMG_8301.jpg|http://skydogsports.com/A-HG/2014-Cloud-9/July-18/IMG_8301.jpg|A-HG
2014cloud9.htm|2014-Cloud-9/July-18/IMG_8303.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/July-18/IMG_8303.jpg|http://skydogsports.com/A-HG/2014-Cloud-9/July-18/IMG_8303.jpg|A-HG
2014cloud9.htm|2014-Cloud-9/July-18/IMG_8312.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/July-18/IMG_8312.jpg|http://skydogsports.com/A-HG/2014-Cloud-9/July-18/IMG_8312.jpg|A-HG
2014cloud9.htm|2014-Cloud-9/July-18/IMG_8304.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/July-18/IMG_8304.jpg|http://skydogsports.com/A-HG/2014-Cloud-9/July-18/IMG_8304.jpg|A-HG
2014cloud9.htm|2014-Cloud-9/July-18/IMG_8327.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/July-18/IMG_8327.jpg|http://skydogsports.com/A-HG/2014-Cloud-9/July-18/IMG_8327.jpg|A-HG
2014cloud9.htm|2014-Cloud-9/July-18/Snapshot-9-(20-07-2014-12-09-PM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-Cloud-9/July-18/Snapshot-9-(20-07-2014-12-09-PM).jpg|http://skydogsports.com/A-HG/2014-Cloud-9/July-18/Snapshot-9-(20-07-2014-12-09-PM).jpg|A-HG
