# BATCH 17: A-HG/2014-December-Florida
# Images to recover: 31
# Format: HTML_FILE|IMG_SRC|LOCAL_PATH|SOURCE_URL|SECTION

2014-Flo-Dec.htm|2014-December-Florida/IMG_7745.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/IMG_7745.jpg|http://skydogsports.com/A-HG/2014-December-Florida/IMG_7745.jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/IMG_7769.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/IMG_7769.jpg|http://skydogsports.com/A-HG/2014-December-Florida/IMG_7769.jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-01/Snapshot-4-(05-12-2014-7-23-AM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-01/Snapshot-4-(05-12-2014-7-23-AM).jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-01/Snapshot-4-(05-12-2014-7-23-AM).jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/IMG_7777.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/IMG_7777.jpg|http://skydogsports.com/A-HG/2014-December-Florida/IMG_7777.jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-01/Snapshot-20-(05-12-2014-8-01-AM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-01/Snapshot-20-(05-12-2014-8-01-AM).jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-01/Snapshot-20-(05-12-2014-8-01-AM).jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-01/Snapshot-15-(05-12-2014-7-39-AM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-01/Snapshot-15-(05-12-2014-7-39-AM).jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-01/Snapshot-15-(05-12-2014-7-39-AM).jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/30th/IMG_7823.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/30th/IMG_7823.jpg|http://skydogsports.com/A-HG/2014-December-Florida/30th/IMG_7823.jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-01/Snapshot-6-(05-12-2014-7-28-AM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-01/Snapshot-6-(05-12-2014-7-28-AM).jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-01/Snapshot-6-(05-12-2014-7-28-AM).jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-01/IMG_7840.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-01/IMG_7840.jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-01/IMG_7840.jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-01/IMG_7713.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-01/IMG_7713.jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-01/IMG_7713.jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-01/IMG_7745.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-01/IMG_7745.jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-01/IMG_7745.jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-01/IMG_7870.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-01/IMG_7870.jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-01/IMG_7870.jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-01/IMG_7748.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-01/IMG_7748.jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-01/IMG_7748.jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-01/IMG_7782.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-01/IMG_7782.jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-01/IMG_7782.jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-01/IMG_7756.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-01/IMG_7756.jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-01/IMG_7756.jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-01/IMG_7847.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-01/IMG_7847.jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-01/IMG_7847.jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-01/Snapshot-10-(05-12-2014-7-32-AM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-01/Snapshot-10-(05-12-2014-7-32-AM).jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-01/Snapshot-10-(05-12-2014-7-32-AM).jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-01/Snapshot-9-(05-12-2014-7-31-AM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-01/Snapshot-9-(05-12-2014-7-31-AM).jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-01/Snapshot-9-(05-12-2014-7-31-AM).jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-01/Snapshot-14-(05-12-2014-7-38-AM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-01/Snapshot-14-(05-12-2014-7-38-AM).jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-01/Snapshot-14-(05-12-2014-7-38-AM).jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-01/Snapshot-13-(05-12-2014-7-37-AM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-01/Snapshot-13-(05-12-2014-7-37-AM).jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-01/Snapshot-13-(05-12-2014-7-37-AM).jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-06/Snapshot-2-(07-12-2014-7-50-AM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-06/Snapshot-2-(07-12-2014-7-50-AM).jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-06/Snapshot-2-(07-12-2014-7-50-AM).jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-06/Snapshot-6-(07-12-2014-7-57-AM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-06/Snapshot-6-(07-12-2014-7-57-AM).jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-06/Snapshot-6-(07-12-2014-7-57-AM).jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-06/Snapshot-5-(07-12-2014-7-55-AM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-06/Snapshot-5-(07-12-2014-7-55-AM).jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-06/Snapshot-5-(07-12-2014-7-55-AM).jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-06/Snapshot-1-(07-12-2014-7-44-AM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-06/Snapshot-1-(07-12-2014-7-44-AM).jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-06/Snapshot-1-(07-12-2014-7-44-AM).jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-06/Snapshot-1-(07-12-2014-8-59-AM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-06/Snapshot-1-(07-12-2014-8-59-AM).jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-06/Snapshot-1-(07-12-2014-8-59-AM).jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-07-Rige/Snapshot-1-(09-12-2014-9-02-AM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-07-Rige/Snapshot-1-(09-12-2014-9-02-AM).jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-07-Rige/Snapshot-1-(09-12-2014-9-02-AM).jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-07-Rige/Snapshot-4-(09-12-2014-9-06-AM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-07-Rige/Snapshot-4-(09-12-2014-9-06-AM).jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-07-Rige/Snapshot-4-(09-12-2014-9-06-AM).jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-07-Rige/Snapshot-4-BF-(09-12-2014-12-32-AM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-07-Rige/Snapshot-4-BF-(09-12-2014-12-32-AM).jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-07-Rige/Snapshot-4-BF-(09-12-2014-12-32-AM).jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Dec-07-Rige/Snapshot-3-(09-12-2014-12-25-AM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Dec-07-Rige/Snapshot-3-(09-12-2014-12-25-AM).jpg|http://skydogsports.com/A-HG/2014-December-Florida/Dec-07-Rige/Snapshot-3-(09-12-2014-12-25-AM).jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Oded-Phone/unnamed-(3).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Oded-Phone/unnamed-(3).jpg|http://skydogsports.com/A-HG/2014-December-Florida/Oded-Phone/unnamed-(3).jpg|A-HG
2014-Flo-Dec.htm|2014-December-Florida/Oded-Phone/unnamed-(2).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2014-December-Florida/Oded-Phone/unnamed-(2).jpg|http://skydogsports.com/A-HG/2014-December-Florida/Oded-Phone/unnamed-(2).jpg|A-HG
