# BATCH 10: A-HG/2013-cloud-9
# Images to recover: 85
# Format: HTML_FILE|IMG_SRC|LOCAL_PATH|SOURCE_URL|SECTION

2013-Cloud-9.htm|2013-cloud-9/Oct-09/GOPR1135.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2013-cloud-9/Oct-09/GOPR1135.jpg|http://skydogsports.com/A-HG/2013-cloud-9/Oct-09/GOPR1135.jpg|A-HG
2013-Cloud-9.htm|2013-cloud-9/Oct-09/GOPR1110.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2013-cloud-9/Oct-09/GOPR1110.jpg|http://skydogsports.com/A-HG/2013-cloud-9/Oct-09/GOPR1110.jpg|A-HG
2013-Cloud-9.htm|2013-cloud-9/Oct-09/GOPR1132.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2013-cloud-9/Oct-09/GOPR1132.jpg|http://skydogsports.com/A-HG/2013-cloud-9/Oct-09/GOPR1132.jpg|A-HG
2013-Cloud-9.htm|2013-cloud-9/Oct-09/GOPR1145.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2013-cloud-9/Oct-09/GOPR1145.jpg|http://skydogsports.com/A-HG/2013-cloud-9/Oct-09/GOPR1145.jpg|A-HG
2013-Cloud-9.htm|2013-cloud-9/Oct-09/GOPR1150.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2013-cloud-9/Oct-09/GOPR1150.jpg|http://skydogsports.com/A-HG/2013-cloud-9/Oct-09/GOPR1150.jpg|A-HG
2013-Cloud-9.htm|2013-cloud-9/Oct-09/GOPR1161.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2013-cloud-9/Oct-09/GOPR1161.jpg|http://skydogsports.com/A-HG/2013-cloud-9/Oct-09/GOPR1161.jpg|A-HG
2013-Cloud-9.htm|2013-cloud-9/Oct-09/GOPR1266.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2013-cloud-9/Oct-09/GOPR1266.jpg|http://skydogsports.com/A-HG/2013-cloud-9/Oct-09/GOPR1266.jpg|A-HG
2013-Cloud-9.htm|2013-cloud-9/Oct-09/Spot-1.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2013-cloud-9/Oct-09/Spot-1.jpg|http://skydogsports.com/A-HG/2013-cloud-9/Oct-09/Spot-1.jpg|A-HG
2013-Cloud-9.htm|2013-cloud-9/Oct-09/Spot-2.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2013-cloud-9/Oct-09/Spot-2.jpg|http://skydogsports.com/A-HG/2013-cloud-9/Oct-09/Spot-2.jpg|A-HG
2013-Cloud-9.htm|2013-cloud-9/Oct-09/Snapshot-1-(09-10-2013-8-38-PM).jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2013-cloud-9/Oct-09/Snapshot-1-(09-10-2013-8-38-PM).jpg|http://skydogsports.com/A-HG/2013-cloud-9/Oct-09/Snapshot-1-(09-10-2013-8-38-PM).jpg|A-HG
