# BATCH 11: A-HG/2012WW
# Images to recover: 275
# Format: HTML_FILE|IMG_SRC|LOCAL_PATH|SOURCE_URL|SECTION

2012-WW.htm|2012WW/GOPR0-111-Wingees-3-V.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012WW/GOPR0-111-Wingees-3-V.jpg|http://skydogsports.com/A-HG/2012WW/GOPR0-111-Wingees-3-V.jpg|A-HG
2012-WW.htm|2012WW/P1030011.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012WW/P1030011.jpg|http://skydogsports.com/A-HG/2012WW/P1030011.jpg|A-HG
2012-WW.htm|2012WW/P1030012.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012WW/P1030012.jpg|http://skydogsports.com/A-HG/2012WW/P1030012.jpg|A-HG
2012-WW.htm|2012WW/Hawk-29-1.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012WW/Hawk-29-1.jpg|http://skydogsports.com/A-HG/2012WW/Hawk-29-1.jpg|A-HG
2012-WW.htm|2012WW/Hawk-30-1.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012WW/Hawk-30-1.jpg|http://skydogsports.com/A-HG/2012WW/Hawk-30-1.jpg|A-HG
2012-WW.htm|2012WW/P1030066.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012WW/P1030066.jpg|http://skydogsports.com/A-HG/2012WW/P1030066.jpg|A-HG
2012-WW.htm|2012WW/P1030096.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012WW/P1030096.jpg|http://skydogsports.com/A-HG/2012WW/P1030096.jpg|A-HG
2012-WW.htm|2012WW/P1030097.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012WW/P1030097.jpg|http://skydogsports.com/A-HG/2012WW/P1030097.jpg|A-HG
2012-WW.htm|2012WW/P1030153.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012WW/P1030153.jpg|http://skydogsports.com/A-HG/2012WW/P1030153.jpg|A-HG
2012-WW.htm|2012WW/P1030158.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012WW/P1030158.jpg|http://skydogsports.com/A-HG/2012WW/P1030158.jpg|A-HG
2012-WW.htm|2012WW/P1030040.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012WW/P1030040.jpg|http://skydogsports.com/A-HG/2012WW/P1030040.jpg|A-HG
2012-WW.htm|2012WW/P1030048.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012WW/P1030048.jpg|http://skydogsports.com/A-HG/2012WW/P1030048.jpg|A-HG
2012-WW.htm|2012WW/P1030057.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012WW/P1030057.jpg|http://skydogsports.com/A-HG/2012WW/P1030057.jpg|A-HG
2012-WW.htm|2012WW/P1030059.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012WW/P1030059.jpg|http://skydogsports.com/A-HG/2012WW/P1030059.jpg|A-HG
2012-WW.htm|2012WW/P1030062.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012WW/P1030062.jpg|http://skydogsports.com/A-HG/2012WW/P1030062.jpg|A-HG
2012-WW.htm|2012WW/P1030063.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012WW/P1030063.jpg|http://skydogsports.com/A-HG/2012WW/P1030063.jpg|A-HG
2012-WW.htm|2012WW/P1030068.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012WW/P1030068.jpg|http://skydogsports.com/A-HG/2012WW/P1030068.jpg|A-HG
2012-WW.htm|2012WW/P1030029.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012WW/P1030029.jpg|http://skydogsports.com/A-HG/2012WW/P1030029.jpg|A-HG
2012-WW.htm|2012WW/P1030072.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012WW/P1030072.jpg|http://skydogsports.com/A-HG/2012WW/P1030072.jpg|A-HG
2012-WW.htm|2012WW/P1030074.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012WW/P1030074.jpg|http://skydogsports.com/A-HG/2012WW/P1030074.jpg|A-HG
2012-WW.htm|2012WW/P1030083.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012WW/P1030083.jpg|http://skydogsports.com/A-HG/2012WW/P1030083.jpg|A-HG
2012-WW.htm|2012WW/P1030089.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012WW/P1030089.jpg|http://skydogsports.com/A-HG/2012WW/P1030089.jpg|A-HG
