# BATCH 26: A-DOXIE-WEBSITE/D-Fest-08
# Images to recover: 113
# Format: HTML_FILE|IMG_SRC|LOCAL_PATH|SOURCE_URL|SECTION

dfest08.htm|D-Fest-08/Dox-08-102.jpg|/Users/vishshalit/gith/soga/skydog/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-102.jpg|http://skydogsports.com/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-102.jpg|A-DOXIE-WEBSITE
dfest08.htm|D-Fest-08/Dox-08-107.jpg|/Users/vishshalit/gith/soga/skydog/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-107.jpg|http://skydogsports.com/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-107.jpg|A-DOXIE-WEBSITE
dfest08.htm|D-Fest-08/Dox-08-109.jpg|/Users/vishshalit/gith/soga/skydog/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-109.jpg|http://skydogsports.com/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-109.jpg|A-DOXIE-WEBSITE
dfest08.htm|D-Fest-08/Dox-08-111.jpg|/Users/vishshalit/gith/soga/skydog/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-111.jpg|http://skydogsports.com/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-111.jpg|A-DOXIE-WEBSITE
dfest08.htm|D-Fest-08/Dox-08-113.jpg|/Users/vishshalit/gith/soga/skydog/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-113.jpg|http://skydogsports.com/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-113.jpg|A-DOXIE-WEBSITE
dfest08.htm|D-Fest-08/Dox-08-091.jpg|/Users/vishshalit/gith/soga/skydog/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-091.jpg|http://skydogsports.com/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-091.jpg|A-DOXIE-WEBSITE
dfest08.htm|D-Fest-08/Dox-08-119.jpg|/Users/vishshalit/gith/soga/skydog/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-119.jpg|http://skydogsports.com/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-119.jpg|A-DOXIE-WEBSITE
dfest08.htm|D-Fest-08/Dox-08-103.jpg|/Users/vishshalit/gith/soga/skydog/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-103.jpg|http://skydogsports.com/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-103.jpg|A-DOXIE-WEBSITE
dfest08.htm|D-Fest-08/Dox-08-125.jpg|/Users/vishshalit/gith/soga/skydog/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-125.jpg|http://skydogsports.com/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-125.jpg|A-DOXIE-WEBSITE
dfest08.htm|D-Fest-08/Dox-08-124.jpg|/Users/vishshalit/gith/soga/skydog/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-124.jpg|http://skydogsports.com/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-124.jpg|A-DOXIE-WEBSITE
dfest08.htm|D-Fest-08/Dox-08-131.jpg|/Users/vishshalit/gith/soga/skydog/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-131.jpg|http://skydogsports.com/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-131.jpg|A-DOXIE-WEBSITE
dfest08.htm|D-Fest-08/Dox-08-127.jpg|/Users/vishshalit/gith/soga/skydog/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-127.jpg|http://skydogsports.com/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-127.jpg|A-DOXIE-WEBSITE
dfest08.htm|D-Fest-08/Dox-08-126.jpg|/Users/vishshalit/gith/soga/skydog/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-126.jpg|http://skydogsports.com/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-126.jpg|A-DOXIE-WEBSITE
dfest08.htm|D-Fest-08/Dox-08-128.jpg|/Users/vishshalit/gith/soga/skydog/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-128.jpg|http://skydogsports.com/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-128.jpg|A-DOXIE-WEBSITE
dfest08.htm|D-Fest-08/Dox-08-132.jpg|/Users/vishshalit/gith/soga/skydog/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-132.jpg|http://skydogsports.com/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-132.jpg|A-DOXIE-WEBSITE
dfest08.htm|D-Fest-08/Dox-08-136.jpg|/Users/vishshalit/gith/soga/skydog/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-136.jpg|http://skydogsports.com/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-136.jpg|A-DOXIE-WEBSITE
dfest08.htm|D-Fest-08/Dox-08-140.jpg|/Users/vishshalit/gith/soga/skydog/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-140.jpg|http://skydogsports.com/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-140.jpg|A-DOXIE-WEBSITE
dfest08.htm|D-Fest-08/Dox-08-133.jpg|/Users/vishshalit/gith/soga/skydog/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-133.jpg|http://skydogsports.com/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-133.jpg|A-DOXIE-WEBSITE
dfest08.htm|D-Fest-08/Dox-08-139.jpg|/Users/vishshalit/gith/soga/skydog/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-139.jpg|http://skydogsports.com/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-139.jpg|A-DOXIE-WEBSITE
dfest08.htm|D-Fest-08/Dox-08-138.jpg|/Users/vishshalit/gith/soga/skydog/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-138.jpg|http://skydogsports.com/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-138.jpg|A-DOXIE-WEBSITE
dfest08.htm|D-Fest-08/Dox-08-142.jpg|/Users/vishshalit/gith/soga/skydog/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-142.jpg|http://skydogsports.com/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-142.jpg|A-DOXIE-WEBSITE
dfest08.htm|D-Fest-08/Dox-08-160.jpg|/Users/vishshalit/gith/soga/skydog/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-160.jpg|http://skydogsports.com/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-160.jpg|A-DOXIE-WEBSITE
dfest08.htm|D-Fest-08/Dox-08-145.jpg|/Users/vishshalit/gith/soga/skydog/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-145.jpg|http://skydogsports.com/A-DOXIE-WEBSITE/D-Fest-08/Dox-08-145.jpg|A-DOXIE-WEBSITE
