# BATCH 5: A-HG/Soga-2010
# Images to recover: 101
# Format: HTML_FILE|IMG_SRC|LOCAL_PATH|SOURCE_URL|SECTION

Can-09.htm|Soga-2010/IMGP0263.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/Soga-2010/IMGP0263.jpg|http://skydogsports.com/A-HG/Soga-2010/IMGP0263.jpg|A-HG
Can-09.htm|Soga-2010/Nov-1/Goderich/P1020568.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/Soga-2010/Nov-1/Goderich/P1020568.jpg|http://skydogsports.com/A-HG/Soga-2010/Nov-1/Goderich/P1020568.jpg|A-HG
Can-09.htm|Soga-2010/Nov-1/Goderich/P1020556.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/Soga-2010/Nov-1/Goderich/P1020556.jpg|http://skydogsports.com/A-HG/Soga-2010/Nov-1/Goderich/P1020556.jpg|A-HG
Can-09.htm|Soga-2010/Nov-1/Goderich/P1020563.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/Soga-2010/Nov-1/Goderich/P1020563.jpg|http://skydogsports.com/A-HG/Soga-2010/Nov-1/Goderich/P1020563.jpg|A-HG
Can-09.htm|Soga-2010/Nov-1/Goderich/P1020564.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/Soga-2010/Nov-1/Goderich/P1020564.jpg|http://skydogsports.com/A-HG/Soga-2010/Nov-1/Goderich/P1020564.jpg|A-HG
Can-09.htm|Soga-2010/Nov-1/Goderich/P1020567.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/Soga-2010/Nov-1/Goderich/P1020567.jpg|http://skydogsports.com/A-HG/Soga-2010/Nov-1/Goderich/P1020567.jpg|A-HG
Can-09.htm|Soga-2010/Nov-1/Goderich/P1020574.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/Soga-2010/Nov-1/Goderich/P1020574.jpg|http://skydogsports.com/A-HG/Soga-2010/Nov-1/Goderich/P1020574.jpg|A-HG
Can-09.htm|Soga-2010/Nov-1/Goderich/P1020579.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/Soga-2010/Nov-1/Goderich/P1020579.jpg|http://skydogsports.com/A-HG/Soga-2010/Nov-1/Goderich/P1020579.jpg|A-HG
Can-09.htm|Soga-2010/Nov-1/Goderich/P1020580.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/Soga-2010/Nov-1/Goderich/P1020580.jpg|http://skydogsports.com/A-HG/Soga-2010/Nov-1/Goderich/P1020580.jpg|A-HG
Can-09.htm|Soga-2010/Nov-1/DSCN5291.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/Soga-2010/Nov-1/DSCN5291.jpg|http://skydogsports.com/A-HG/Soga-2010/Nov-1/DSCN5291.jpg|A-HG
