# BATCH 6: A-HG/2010-New-York-1
# Images to recover: 98
# Format: HTML_FILE|IMG_SRC|LOCAL_PATH|SOURCE_URL|SECTION

Can-09.htm|2010-New-York-1/P1020241.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2010-New-York-1/P1020241.jpg|http://skydogsports.com/A-HG/2010-New-York-1/P1020241.jpg|A-HG
Can-09.htm|2010-New-York-1/P1020244.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2010-New-York-1/P1020244.jpg|http://skydogsports.com/A-HG/2010-New-York-1/P1020244.jpg|A-HG
Can-09.htm|2010-New-York-1/P1020264.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2010-New-York-1/P1020264.jpg|http://skydogsports.com/A-HG/2010-New-York-1/P1020264.jpg|A-HG
Can-09.htm|2010-New-York-1/P1020258.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2010-New-York-1/P1020258.jpg|http://skydogsports.com/A-HG/2010-New-York-1/P1020258.jpg|A-HG
Can-09.htm|2010-New-York-1/P1020276.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2010-New-York-1/P1020276.jpg|http://skydogsports.com/A-HG/2010-New-York-1/P1020276.jpg|A-HG
Can-09.htm|2010-New-York-1/P1020279.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2010-New-York-1/P1020279.jpg|http://skydogsports.com/A-HG/2010-New-York-1/P1020279.jpg|A-HG
Can-09.htm|2010-New-York-1/P1020282.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2010-New-York-1/P1020282.jpg|http://skydogsports.com/A-HG/2010-New-York-1/P1020282.jpg|A-HG
NY-2010-1.htm|2010-New-York-1/Oct-HG/IMG_5813.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2010-New-York-1/Oct-HG/IMG_5813.jpg|http://skydogsports.com/A-HG/2010-New-York-1/Oct-HG/IMG_5813.jpg|A-HG
NY-2010-1.htm|2010-New-York-1/Oct-HG/IMG_5869.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2010-New-York-1/Oct-HG/IMG_5869.jpg|http://skydogsports.com/A-HG/2010-New-York-1/Oct-HG/IMG_5869.jpg|A-HG
NY-2010-1.htm|2010-New-York-1/Oct-HG/IMG_5892.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2010-New-York-1/Oct-HG/IMG_5892.jpg|http://skydogsports.com/A-HG/2010-New-York-1/Oct-HG/IMG_5892.jpg|A-HG
