# BATCH 21: A-HG/2012-Cloud-9-A
# Images to recover: 87
# Format: HTML_FILE|IMG_SRC|LOCAL_PATH|SOURCE_URL|SECTION

2012-Cloud-9.htm|2012-Cloud-9-A/Sept-27/IMG_4519.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012-Cloud-9-A/Sept-27/IMG_4519.jpg|http://skydogsports.com/A-HG/2012-Cloud-9-A/Sept-27/IMG_4519.jpg|A-HG
2012-Cloud-9.htm|2012-Cloud-9-A/Sept-27/IMG_4505.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012-Cloud-9-A/Sept-27/IMG_4505.jpg|http://skydogsports.com/A-HG/2012-Cloud-9-A/Sept-27/IMG_4505.jpg|A-HG
2012-Cloud-9.htm|2012-Cloud-9-A/Sept-27/IMG_4516.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012-Cloud-9-A/Sept-27/IMG_4516.jpg|http://skydogsports.com/A-HG/2012-Cloud-9-A/Sept-27/IMG_4516.jpg|A-HG
2012-Cloud-9.htm|2012-Cloud-9-A/Sept-27/IMG_4512.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012-Cloud-9-A/Sept-27/IMG_4512.jpg|http://skydogsports.com/A-HG/2012-Cloud-9-A/Sept-27/IMG_4512.jpg|A-HG
2012-Cloud-9.htm|2012-Cloud-9-A/Sept-27/IMG_4571-C.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012-Cloud-9-A/Sept-27/IMG_4571-C.jpg|http://skydogsports.com/A-HG/2012-Cloud-9-A/Sept-27/IMG_4571-C.jpg|A-HG
2012-Cloud-9.htm|2012-Cloud-9-A/Sept-27/IMG_4572-C.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012-Cloud-9-A/Sept-27/IMG_4572-C.jpg|http://skydogsports.com/A-HG/2012-Cloud-9-A/Sept-27/IMG_4572-C.jpg|A-HG
2012-Cloud-9.htm|2012-Cloud-9-A/Sept-27/IMG_4565-C.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012-Cloud-9-A/Sept-27/IMG_4565-C.jpg|http://skydogsports.com/A-HG/2012-Cloud-9-A/Sept-27/IMG_4565-C.jpg|A-HG
2012-Cloud-9.htm|2012-Cloud-9-A/Sept-27/IMG_4546.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012-Cloud-9-A/Sept-27/IMG_4546.jpg|http://skydogsports.com/A-HG/2012-Cloud-9-A/Sept-27/IMG_4546.jpg|A-HG
2012-Cloud-9.htm|2012-Cloud-9-A/Sept-30/IMG_4602.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012-Cloud-9-A/Sept-30/IMG_4602.jpg|http://skydogsports.com/A-HG/2012-Cloud-9-A/Sept-30/IMG_4602.jpg|A-HG
2012-Cloud-9.htm|2012-Cloud-9-A/Sept-30/IMG_4515.jpg|/Users/vishshalit/gith/soga/skydog/A-HG/2012-Cloud-9-A/Sept-30/IMG_4515.jpg|http://skydogsports.com/A-HG/2012-Cloud-9-A/Sept-30/IMG_4515.jpg|A-HG
